Time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
30.502,-3.3377285,-2.276727,-0.90364623,0.20924579,-0.81041664,0.10431135,str_des
30.513,-2.8533292,-1.7298727,-0.6194284,0.14082888,-0.6980174,-0.007476995,str_des
30.523,-2.1177526,-1.0430791,-0.22078347,0.08279668,-0.5697357,-0.061844002,str_des
30.532,-1.6459093,-0.62132555,0.23273802,0.021099286,-0.45428213,-0.12720658,str_des
30.543,-1.4925919,-0.2662586,0.475487,-0.021050416,-0.38586524,-0.21028426,str_des
30.553,-1.3270111,0.023431301,0.26606393,-0.051593676,-0.32966563,-0.30802268,str_des
30.562,-1.1068239,0.21542877,-0.022542715,-0.11329107,-0.2655248,-0.39598727,str_des
30.572,-0.8324728,0.41146556,-0.0742805,-0.20797518,-0.24414451,-0.47234544,str_des
30.585,-0.63460064,0.38406187,-0.013099194,-0.2146947,-0.24414451,-0.4729563,str_des
30.595,-0.31594563,0.12133855,0.43543315,-0.15421903,-0.24597712,-0.45096517,str_des
30.602,0.34330273,-0.31226796,1.2343769,-0.06686531,-0.21909904,-0.41370237,str_des
30.613,1.2083826,-0.4220205,1.8287079,0.021099286,-0.11219762,-0.27686855,str_des
30.623,2.1652594,-0.2659433,1.977485,0.047366492,0.003255911,-0.108880624,str_des
30.634,2.3816805,-0.6138537,3.0064428,0.049199086,0.11321165,0.04566828,str_des
30.643,2.382267,-0.634313,3.0000877,0.05164255,0.18468289,0.1403524,str_des
30.652,1.887145,-0.9731272,3.743124,0.06447072,0.16574606,0.2228192,str_des
30.662,1.3874826,-1.3010273,4.107068,0.15915483,0.02891225,0.3443814,str_des
30.672,0.79591656,-1.6943551,3.605272,0.25078464,-0.22398596,0.40730053,str_des
30.682,0.19424152,-2.6535892,2.3402202,0.3075951,-0.4567256,0.4781609,str_des
30.692,2.8525944,-3.0258179,-1.2549726,0.4041118,-0.4884906,0.6339315,str_des
30.702,3.6132355,-3.294393,-0.26367474,0.5647694,-0.25025317,0.7762631,str_des
30.712,4.180567,-3.3661542,2.2517378,0.7278704,0.17674164,0.808639,str_des
30.722,4.658062,-2.7516313,4.367249,0.80606115,0.52921087,0.72983736,str_des
30.732,4.6131573,-2.1271596,4.0649385,0.8543195,0.6959771,0.6162164,str_des
30.742,3.7309847,-1.8721288,1.6004591,1.0094793,0.6923119,0.5374148,str_des
30.752,1.8147669,-2.0906353,0.16737318,1.1292088,0.5902974,0.3095621,str_des
30.762,0.31606102,-2.1823163,-1.0355988,1.0589594,0.47362217,0.14585018,str_des
30.772,-0.22520065,-1.5511161,-3.581308,1.0381899,0.2848648,0.06582683,str_des
30.782,-0.9023104,-1.0748721,-5.3593597,1.1395936,0.058844652,0.058496453,str_des
30.792,-1.8355002,-0.99268806,-5.510889,1.3081924,-0.11280848,0.092094034,str_des
30.802,-2.308877,-0.84198296,-4.5894833,1.4468588,-0.1757276,0.15990008,str_des
30.812,-2.1955657,-0.44066215,-3.2457833,1.5525385,-0.18611231,0.24786468,str_des
30.822,-1.7386684,-0.06031394,-2.0306807,1.6594399,-0.15373646,0.30467516,str_des
30.832,-0.61023426,0.36677915,-0.87696457,1.7816129,-0.05660888,0.35171178,str_des
30.842,1.1023102,1.0319102,0.17701602,1.8866818,0.016084082,0.37675726,str_des
30.852,2.1606731,1.3164916,0.8798504,1.9685377,0.03441004,0.34682485,str_des
30.862,2.918273,1.2087307,0.6820996,2.0412304,0.06984022,0.27046672,str_des
30.872,3.4807854,0.9039832,0.18276238,2.1163669,0.1333702,0.196552,str_des
30.882,3.6518116,0.359608,-0.07176232,2.1823404,0.20850663,0.13974153,str_des
30.892,3.0904522,-0.37770414,-0.1798327,2.2550333,0.30319077,0.089650586,str_des
30.903,2.251339,-1.048523,-0.49432254,2.3271155,0.44063544,0.07437895,str_des
30.913,1.559926,-1.5050337,-0.6155021,2.3381112,0.4766765,0.11958298,str_des
30.928,0.6908941,-1.7973843,-1.1527853,2.3576586,0.51149577,0.19777372,str_des
30.933,-0.34029198,-1.9386122,-1.8048761,2.347274,0.48217425,0.2668015,str_des
30.942,-1.4262547,-1.9228501,-2.0925622,2.3258936,0.34839478,0.31505987,str_des
30.953,-2.2273808,-1.6194112,-2.2807975,2.2959614,0.15352876,0.34499225,str_des
30.962,-2.6636138,-1.0113227,-2.7044778,2.2299879,-0.06638272,0.36453995,str_des
30.972,-2.7693548,0.08663893,-3.3203883,2.180508,-0.22948375,0.37553552,str_des
30.982,-2.3587408,0.4818943,-3.2928047,2.180508,-0.33638516,0.35537696,str_des
30.992,-1.8089256,0.8308668,-2.7543683,2.1945577,-0.35654372,0.32910976,str_des
31.002,-1.1348515,1.2075137,-1.9597727,2.1957796,-0.2545292,0.31872505,str_des
31.012,-0.82367516,1.3545231,-1.3184546,2.1524081,-0.0773783,0.32361197,str_des
31.022,-0.71529675,1.222738,-0.6799824,2.0644433,0.07839234,0.3407162,str_des
31.032,-0.67838,1.0152352,-0.6904559,1.9691485,0.2530998,0.4146309,str_des
31.042,-0.79896355,0.795287,-0.9478333,1.7828346,0.22927605,0.4799935,str_des
31.052,-1.0364628,0.572013,-1.1765642,1.6466117,0.10221608,0.53680396,str_des
31.063,-1.2490959,0.51951855,-2.0109944,1.5244386,-0.013848314,0.5832297,str_des
31.073,-1.5179615,0.48491967,-2.5268068,1.4431936,-0.07188051,0.6278229,str_des
31.083,-1.7604818,0.5117369,-2.267115,1.4114286,-0.094482526,0.6430945,str_des
31.093,-1.9480286,0.42843863,-1.5044979,1.3900483,-0.093260795,0.6302663,str_des
31.103,-1.7266974,0.5295215,-0.63035727,1.3442334,-0.048056766,0.60338825,str_des
31.113,-1.4713984,0.7112467,-0.057619333,1.2910881,-0.004685335,0.5557408,str_des
31.123,-1.1306982,0.9486521,0.27442098,1.2190061,0.04174042,0.4977086,str_des
31.132,-0.6321058,1.1603153,0.56701255,1.128598,0.105881274,0.454948,str_des
31.143,0.002245903,1.3805542,0.7209797,1.0412443,0.17674164,0.43784377,str_des
31.153,0.3964882,1.2717996,0.9589188,0.97771424,0.21156095,0.46105665,str_des
31.162,0.5704069,0.93294764,1.2027743,0.9373972,0.22805433,0.49465424,str_des
31.172,0.55072975,0.50509197,1.4650984,0.86042815,0.26837143,0.43906552,str_des
31.183,0.7138567,0.43588337,2.1135375,0.7077118,0.22744344,0.23747997,str_des
31.192,1.7530079,1.0820209,1.6094952,0.8170567,0.12481809,0.1507371,str_des
31.202,3.1621914,1.536114,0.2657323,0.95022535,0.09060964,0.1366872,str_des
31.212,3.5072155,0.96167254,1.2161953,0.92517984,0.054568592,0.12813509,str_des
31.222,3.022008,0.32344475,2.705944,0.89219314,0.0790032,0.14218499,str_des
31.232,2.193757,-0.07674977,2.4819887,0.9349537,0.2298869,0.21182363,str_des
31.242,1.6399107,-0.5289343,2.0253086,1.0253618,0.34595132,0.3407162,str_des
31.252,0.8584337,-1.0106068,3.3011734,1.1591412,0.40154007,0.5007629,str_des
31.262,-1.1640625,-1.7069097,4.081952,1.3020837,0.4271964,0.67730296,str_des
31.272,-2.104011,-1.9894354,3.5802152,1.3845506,0.46201572,0.6974615,str_des
31.282,-1.3123083,-1.9455849,2.6581163,1.3662245,0.19445673,0.69135284,str_des
31.292,0.8719015,-2.2254438,-0.6388433,1.382107,-0.03217427,0.5936144,str_des
31.302,2.2734413,-2.6124575,-2.478549,1.4993932,0.13275935,0.22343007,str_des
31.313,5.609852,-0.57616806,-2.0217385,1.4303654,0.21339355,0.12019384,str_des
31.322,7.275837,-0.013953418,-2.4485798,1.0632354,0.33006883,-0.06306574,str_des
31.336,6.945798,-0.057762623,-4.847352,1.0345247,0.32640365,-0.06734179,str_des
31.342,6.090374,0.5226109,-5.4492445,1.237332,0.2903626,0.059718184,str_des
31.352,3.7678938,0.72429335,-4.3552246,1.4835107,0.19018067,0.22526266,str_des
31.362,0.3085394,-0.070286274,-3.2968426,1.6209553,0.108935595,0.38714197,str_des
31.372,-1.5830383,-1.2670624,-3.9606726,1.6508877,0.086944446,0.51908886,str_des
31.382,-2.4201932,-2.5640411,-4.6925454,1.6282858,0.03196658,0.6204925,str_des
31.392,-2.385374,-2.9229913,-4.4149494,1.5268822,-0.002241876,0.7078462,str_des
31.402,-1.6817498,-2.6778297,-3.769271,1.3222423,-0.05050023,0.7732088,str_des
31.412,-0.9346876,-2.6520507,-3.3620665,1.0571268,-0.12808011,0.8660603,str_des
31.422,0.1698637,-1.9883566,-3.6800203,0.78284824,-0.23314895,0.95830095,str_des
31.432,0.7205324,-0.95510674,-3.7064605,0.5024611,-0.28385076,0.99495286,str_des
31.442,1.187459,0.3642428,-3.3544872,0.29232347,-0.20566,0.9723509,str_des
31.452,1.652071,1.9160266,-2.5615113,0.1878655,-0.075545706,0.9051557,str_des
31.462,1.6837044,3.207466,-1.014163,0.15121359,0.058233786,0.7756523,str_des
31.472,1.2418699,4.049456,0.079903364,0.1579331,0.0967183,0.65958786,str_des
31.482,0.579525,4.0703564,0.17781687,0.1615983,0.11687684,0.55329734,str_des
31.492,-0.16337395,3.6535869,-0.13965344,0.055918604,0.083890125,0.44761762,str_des
31.502,-1.1314535,2.910083,-0.6810312,-0.08091521,0.02585793,0.36270735,str_des
31.512,-1.922152,2.0008533,-1.1961544,-0.109625876,-0.09631512,0.27840796,str_des
31.522,-2.5479193,1.087973,-1.6419349,-0.039376374,-0.22642942,0.20327151,str_des
31.533,-2.7488995,0.14854598,-1.2998908,0.051031683,-0.28934854,0.14340672,str_des
31.542,-2.7890062,-0.8670719,0.06466055,0.12555724,-0.29362458,0.089650586,str_des
31.552,-2.794724,-1.246701,0.5159123,0.15671137,-0.25819442,0.07254635,str_des
31.562,-2.8485684,-1.5372453,0.5538964,0.15365705,-0.21299039,0.076822415,str_des
31.572,-2.8208847,-1.895767,0.44672966,0.12128119,-0.18550146,0.07743327,str_des
31.582,-2.539981,-1.9618652,0.21904325,0.07485543,-0.18366885,0.059718184,str_des
31.592,-1.9614687,-1.8012329,-0.40257144,0.068746775,-0.2496423,-0.003200937,str_des
31.602,-1.1142855,-1.3213679,-0.9206805,0.033927456,-0.29423547,-0.14369994,str_des
31.612,-0.02012825,-0.4895599,-0.90857506,0.07607716,-0.14823867,-0.20967339,str_des
31.622,0.54845333,0.12584323,0.3231144,0.12250292,0.02158187,-0.24999051,str_des
31.633,0.85647774,0.5957997,1.9664953,0.14754839,0.2903626,-0.24693619,str_des
31.643,0.9234333,0.93727356,2.9163895,0.13594195,0.50721973,-0.1779084,str_des
31.653,0.6696453,0.52106476,3.4584408,0.10967475,0.6379449,-0.10765889,str_des
31.663,-0.11595726,-0.5982353,2.9974124,0.10723129,0.7356833,-0.055735346,str_des
31.672,-0.59194183,-1.2158921,2.4391766,0.090127066,0.7607288,-0.006255264,str_des
31.683,-0.9369831,-1.5255392,2.3100638,0.04492303,0.7314073,0.021844538,str_des
31.692,-1.2673111,-1.7659259,1.9844782,0.005827655,0.6642121,0.032229245,str_des
31.703,-1.280653,-1.5078826,1.4915257,0.050420817,0.5670845,0.023677133,str_des
31.712,-1.114109,-1.3593154,1.4887092,0.171983,0.41620082,-0.038631123,str_des
31.723,-0.93194294,-0.61965954,1.7596905,0.29232347,0.26776057,-0.14003475,str_des
31.732,-0.58230305,0.36535192,1.4793274,0.33997095,0.12787242,-0.2603752,str_des
31.747,-0.35527802,1.0388362,0.6672833,0.24834117,-0.004685335,-0.3764396,str_des
31.752,-0.09996891,1.3922952,-0.4656086,0.033927456,-0.21299039,-0.3306247,str_des
31.763,0.10296154,1.7448455,-0.9753413,-0.041819833,-0.1934427,-0.22311243,str_des
31.773,0.044927597,1.3857135,-0.20643687,-0.13772568,-0.057830613,-0.1094915,str_des
31.782,0.43685722,0.82881784,1.3311155,-0.22935545,0.031355713,0.03406184,str_des
31.793,0.96627617,0.10487902,1.9223561,-0.32037437,-0.037061192,0.07010289,str_des
31.802,1.220623,-1.5049568,0.8263531,-0.25256833,-0.004685335,0.113474324,str_des
31.812,2.7632313,-1.8268816,-0.840369,-0.14872125,0.1596374,0.24969727,str_des
31.822,4.112939,-1.4583325,-0.12960076,-0.14872125,0.31418633,0.45922408,str_des
31.832,3.3700218,-2.7166648,-0.28137064,0.1615983,0.4326942,0.6467597,str_des
31.847,2.8557844,-3.4333549,-0.69002104,0.2776627,0.4956133,0.7915348,str_des
31.852,2.848874,-3.4049034,-2.0991077,0.3405818,0.4626266,0.8984362,str_des
31.862,2.676505,-2.8411703,-3.8202763,0.3656273,0.36855334,0.97784865,str_des
31.872,1.6495543,-2.1949162,-4.840589,0.38395324,0.33923182,1.0377134,str_des
31.882,0.103904724,-1.764747,-4.3627353,0.47802648,0.39665315,1.0468763,str_des
31.893,-1.2851305,-0.9561626,-2.4102674,0.78651345,0.43330505,0.9008796,str_des
31.903,-1.8692889,0.46561205,0.03900504,0.92517984,0.3868793,0.7047919,str_des
31.912,-1.4873214,1.4397429,0.70358634,0.9392297,0.32945797,0.48610213,str_des
31.923,-0.72224236,2.2374911,-0.2696879,0.89585835,0.20178711,0.28207314,str_des
31.933,0.018816948,2.97544,-1.3291047,0.83721524,-0.053554557,0.12508076,str_des
31.943,0.84971523,3.3491638,-1.8323972,0.7419203,-0.29606804,-0.011753051,str_des
31.952,1.6432295,2.9853783,-1.7237335,0.6490688,-0.34921333,-0.11193496,str_des
31.962,2.586113,2.3640337,-0.85986733,0.666173,-0.09998031,-0.15041946,str_des
31.973,3.3233624,1.4758478,0.92107224,0.71565306,0.2653171,-0.11437842,str_des
31.982,3.702982,0.6426979,3.3611646,0.7449746,0.61717546,-0.045350637,str_des
31.993,3.2950945,0.15203178,3.7769163,0.6918293,0.8065437,0.03955963,str_des
32.002,2.4566717,0.21804798,2.840779,0.6197472,0.86518675,0.101867884,str_des
32.013,1.4463053,0.33519465,0.9822943,0.5629368,0.8199827,0.14096326,str_des
32.023,0.44890976,0.57587796,-0.001176119,0.5293392,0.6752077,0.15806748,str_des
32.032,-0.65111923,0.73960316,-0.7843139,0.52139795,0.429029,0.16723046,str_des
32.042,-1.6995358,0.94252753,-1.4142349,0.55743897,0.33923182,0.15623489,str_des
32.053,-2.4890242,0.90321547,-1.740252,0.5940909,0.20239797,0.13180028,str_des
32.062,-3.1199522,0.8003622,-1.5138543,0.61241686,2.02E-04,0.10736567,str_des
32.072,-3.5480752,0.7565946,-1.4049644,0.66556215,-0.19771875,0.08598539,str_des
32.082,-3.8956704,0.6890861,-2.156539,0.7419203,-0.35348937,0.10247874,str_des
32.092,-4.059031,0.44302267,-2.4258728,0.8359935,-0.47321898,0.14707191,str_des
32.102,-4.266329,0.09398645,-2.6404667,0.94411665,-0.5294186,0.21548882,str_des
32.113,-4.398336,-0.74869686,-2.0626168,1.0540724,-0.4836037,0.26985583,str_des
32.122,-4.127393,-0.5441919,-1.0666449,1.13715,-0.3950282,0.31567073,str_des
32.133,-3.8711696,-0.065324366,0.043818712,1.1640282,-0.29790065,0.37370294,str_des
32.142,-3.7013636,0.13445199,0.7219906,1.1255436,-0.14335175,0.4305134,str_des
32.155,-3.5385146,0.2524743,1.0098553,1.0339139,0.04907081,0.49159992,str_des
32.162,-3.4318914,0.29836452,1.1783426,0.9349537,0.193235,0.559406,str_des
32.173,-3.4958935,0.30349576,1.2561872,0.87081283,0.23782815,0.6699726,str_des
32.183,-3.5671315,0.32343638,0.9644966,0.77918303,0.16452433,0.7353352,str_des
32.192,-3.5704637,0.29085517,0.4110396,0.688775,0.013029758,0.7756523,str_des
32.203,-3.489408,0.2695555,-0.7841115,0.6154712,-0.17328414,0.8061955,str_des
32.212,-3.272966,0.3568439,-2.0095854,0.56843454,-0.34860244,0.81474763,str_des
32.222,-2.9453478,0.4991656,-2.6079972,0.49451986,-0.45489302,0.7780957,str_des
32.232,-2.377685,0.7579779,-2.6090662,0.40166834,-0.50315136,0.71395487,str_des
32.242,-1.70755,1.2004762,-1.9797795,0.33569488,-0.45794734,0.6302663,str_des
32.256,-1.2096972,1.6634275,-0.7383168,0.29110172,-0.29240286,0.53252786,str_des
32.262,-0.62232304,2.0136895,0.95948434,0.23734559,-0.10669983,0.42196128,str_des
32.272,-0.048202515,2.1424873,2.4340274,0.18297859,-0.051111095,0.32055765,str_des
32.282,0.3063135,2.0688837,2.7209687,0.14143974,-0.12319319,0.26130372,str_des
32.292,0.5336027,2.0617666,1.4849031,0.16465262,-0.26857913,0.24236688,str_des
32.302,0.6382437,2.146247,-0.391613,0.27827355,-0.40846726,0.22587353,str_des
32.312,0.5798893,2.2585607,-1.7397394,0.4377094,-0.4445083,0.12569162,str_des
32.322,0.3646202,2.3173394,-2.3766565,0.5232305,-0.38158917,0.024287999,str_des
32.332,0.10001755,2.2087317,-2.5850697,0.525674,-0.42557147,-0.08627862,str_des
32.342,-0.15138245,2.075189,-3.6416805,0.55560637,-0.5672923,-0.19501263,str_des
32.352,-0.14948177,1.5183927,-4.994631,0.56843454,-0.6790806,-0.29824883,str_des
32.362,0.3622141,0.88516223,-5.9643974,0.484746,-0.73650193,-0.38926777,str_des
32.373,1.0524769,0.03288549,-6.3486,0.29415604,-0.8030862,-0.4540195,str_des
32.383,1.592351,-0.73078156,-6.627243,0.077298895,-0.7829277,-0.46806937,str_des
32.393,3.4892387,-1.6802824,-4.561484,-0.030213395,-0.5538532,-0.45646295,str_des
32.402,4.808446,-2.0645304,-0.3398223,-8.92E-04,-0.20138395,-0.42286536,str_des
32.412,6.349619,-2.1052299,3.3488586,0.09257051,0.193235,-0.32818124,str_des
32.423,7.03893,-2.1737423,5.2651787,0.12677898,0.44063544,-0.31229874,str_des
32.433,7.9652996,-2.0073366,4.2569947,0.29476693,0.5389847,-0.43263918,str_des
32.443,10.158284,-1.6384052,2.8056583,0.41388565,0.47178957,-0.62322915,str_des
32.452,11.059436,-2.3081355,1.6650908,0.38945103,0.61045593,-0.6720984,str_des
32.462,10.076752,-2.3719723,1.2266757,0.3039299,0.75828534,-0.5804686,str_des
32.472,4.9304543,-2.0291798,2.9092112,0.25200635,0.6110668,-0.43325007,str_des
32.482,1.1860065,-1.4440958,1.7343915,0.2758301,0.37160766,-0.28725326,str_des
32.492,-1.6850643,-1.285954,0.23272324,0.31736892,0.08022493,-0.15774985,str_des
32.502,-3.2534957,-0.98944676,-0.640095,0.2935452,-0.2795747,-0.06978525,str_des
32.512,-4.39822,-0.60911036,-1.4888418,0.18175685,-0.59722465,0.01756848,str_des
32.522,-5.126545,-0.101570904,-2.3820662,0.008881982,-0.922205,0.104922205,str_des
32.533,-5.673219,0.1121034,-2.8523555,-0.15421903,-1.2746742,0.19105421,str_des
32.543,-5.7637444,-0.082874686,-3.0690558,-0.23485325,-1.4512143,0.1947194,str_des
32.553,-5.081391,-0.3631699,-2.758854,-0.24340536,-1.3840191,0.12385903,str_des
32.565,-3.4991608,-0.12857056,-1.2403022,-0.25806612,-1.2038138,0.03284011,str_des
32.572,-1.81352,0.17664662,0.76901674,-0.3112114,-0.9606895,-0.08078082,str_des
32.582,-0.56916904,0.003685415,2.168923,-0.3637458,-0.68824357,-0.22983195,str_des
32.593,0.48721218,-0.13522944,3.0580442,-0.40345207,-0.37486967,-0.3831591,str_des
32.602,1.5001631,-0.17733812,3.532132,-0.4975253,0.17796338,-0.55664486,str_des
32.612,2.099288,-0.15616289,3.9193637,-0.5292903,0.47728738,-0.55847746,str_des
32.622,2.1314802,-0.16936433,4.016782,-0.5445619,0.67154247,-0.5206038,str_des
32.632,1.061615,-0.09967822,3.8994,-0.5537249,0.77966565,-0.4900605,str_des
32.642,-0.32810497,0.2513345,3.4523125,-0.52867943,0.83220005,-0.4637933,str_des
32.652,-1.3149319,0.6099235,2.4216945,-0.45476472,0.8205936,-0.45218688,str_des
32.665,-2.2543712,0.57114625,1.5339544,-0.38390437,0.6886467,-0.46806937,str_des
32.672,-3.1693382,0.33687574,1.028852,-0.35397196,0.46140483,-0.49678004,str_des
32.682,-4.1129594,0.0834329,-0.6388843,-0.35275024,0.2726475,-0.49739093,str_des
32.693,-4.30795,-0.10617167,-1.5555191,-0.33320254,0.10282694,-0.4082046,str_des
32.702,-5.0907264,-0.8558435,-1.6490076,-0.24584882,-0.018124372,-0.21028426,str_des
32.712,-5.949431,-1.784999,-0.9526365,-0.18354057,-0.054776285,0.03955963,str_des
32.722,-5.8102303,-2.237793,-0.69877124,-0.17621018,-0.036450326,0.21304536,str_des
32.732,-4.4587665,-1.7075533,-1.59595,-0.19575787,-0.006517932,0.32177937,str_des
32.742,-2.6264591,-0.7526561,-3.171982,-0.18659489,-0.09875858,0.44517416,str_des
32.752,-1.9808664,-0.6995871,-4.5836535,-0.21591642,-0.2233751,0.486713,str_des
32.762,-1.3586221,-0.4635203,-5.675678,-0.21408384,-0.38097832,0.52947354,str_des
32.772,-0.38995457,-0.11807546,-6.649334,-0.09313251,-0.486658,0.5557408,str_des
32.783,0.5393362,-0.021340579,-6.870056,0.17503732,-0.46161252,0.5429126,str_des
32.793,1.8419647,0.1809218,-5.4484205,0.45359188,-0.49276665,0.5429126,str_des
32.802,3.6185808,0.23306698,-2.89575,0.5464434,-0.5343055,0.48060435,str_des
32.813,5.003895,-0.12508625,-1.293613,0.39128363,-0.26308134,0.27657536,str_des
32.823,6.5122385,-0.55867815,-0.025133133,0.13288763,0.52737826,0.00229685,str_des
32.833,8.33197,-0.7603435,2.738588,0.049199086,1.0026314,-0.16080417,str_des
32.843,9.690858,-0.94230044,6.8889933,-0.002724459,0.8780149,-0.19195831,str_des
32.853,10.513598,0.65814537,6.7899895,-0.07969348,0.77233523,0.03589444,str_des
32.862,10.250516,2.9760394,3.7283037,-0.05770233,0.8920648,0.30345342,str_des
32.872,8.82806,2.9618013,2.8670862,0.01682323,1.2194886,0.2741319,str_des
32.883,7.772007,2.6132202,4.197627,0.011325442,1.0490572,0.16051094,str_des
32.893,5.134858,3.3843074,4.471634,0.012547173,0.88656706,0.05483126,str_des
32.903,2.3386965,2.9564776,1.6287665,0.043090437,0.74606806,0.004129445,str_des
32.913,0.855567,2.0287428,-0.091052294,0.112118214,0.5231022,-0.045961503,str_des
32.923,-0.75216484,0.7554215,-0.5943389,0.19702849,0.23721729,-0.12598486,str_des
32.933,-2.2018914,-0.38944477,-0.12056279,0.2776627,-0.066993594,-0.19256917,str_des
32.943,-2.6133351,-0.8086402,-0.12142038,0.36379468,-0.33577427,-0.24510358,str_des
32.952,-2.9293356,-0.96761197,-0.575089,0.47375044,-0.527586,-0.2744251,str_des
32.963,-3.2036057,-0.89536273,-1.0161138,0.5818736,-0.6931305,-0.24388184,str_des
32.974,-3.6622815,-0.6440052,-0.96766067,0.65639913,-0.82507735,-0.1815736,str_des
32.982,-4.0495725,-0.28840512,-0.89080596,0.67716855,-0.9160963,-0.08322428,str_des
32.993,-4.5121255,-0.34445584,-0.954896,0.67594683,-0.97168505,0.02917492,str_des
33.003,-4.6339498,-0.3047504,-0.8880601,0.6942728,-0.96740896,0.13974153,str_des
33.013,-4.258599,-0.0684776,-0.49483538,0.74802893,-0.87822264,0.24053429,str_des
33.023,-3.5251417,0.3545736,0.42111468,0.7999525,-0.6937413,0.37920073,str_des
33.033,-2.6854138,0.5612676,1.6729157,0.75047237,-0.30339843,0.4604458,str_des
